"gene","rho","p","padj"
"PLEKHB1",-0.124051674982348,0.623833802161858,0.760295049973417
"PLEKHB2",0.477121826855184,0.0452667271687523,0.139921111929726
"PLEKHF1",0.32762365444056,0.184447580304517,0.357169049790847
"PLEKHF2",-0.0127232487161382,0.960037505464503,0.976084894419096
"PLEKHG1",0.0190848730742074,0.940084544711248,0.964751911659215
"PLEKHG2",0.162221421130763,0.520146924316265,0.680567031492394
"PLEKHG3",-0.101785989729106,0.687768280824928,0.805585518369514
"PLEKHG4",-0.448494517243873,0.0619321304782058,0.172358205649452
"PLEKHG4B",-0.912893095382919,1.26448550814635e-07,0.000104472846420975
"PLEKHG5",-0.257645786501799,0.301986618416377,0.486836801347833
"PLEKHG6",0.136774923698486,0.588382304195425,0.734098830295796
"PLEKHH1",-0.130413299340417,0.606003334319509,0.747105204937924
"PLEKHH2",-0.267188223038903,0.283790816044155,0.468199358627136
"PLEKHH3",-0.6902362428505,0.00152164992750265,0.0181109222163566
"PLEKHJ1",0.117690050624279,0.641865467758828,0.771787663585581
"PLEKHM1",0.804745481295744,5.63937632893996e-05,0.00320410295778082
"PLEKHM2",0.642524060164981,0.00403266513971033,0.0316062122748287
"PLEKHM3",-0.276730659576007,0.266281116010187,0.448643746228736
"PLEKHN1",0.626619999269808,0.00539075178200044,0.0370642222903215
"PLEKHO1",0.524834009540702,0.0253314041671609,0.0948803198395605
"PLEKHO2",0.706140303745672,0.00105597765592529,0.0146528907903028
"PLEKHS1",0.00318081217903456,0.990005838297366,0.9918064855049
"PLET1",0.438952080706769,0.068393989838551,0.184715939050481
"PLG",0.238560913427592,0.340423472051444,0.524495495517334
"PLGLB1",-0.283092283934076,0.254989720732858,0.43708429913657
"PLGLB2",-0.244922537785661,0.327309843688235,0.51208986038299
"PLGRKT",-0.295815532650214,0.233322285074124,0.413084606315607
"PLIN2",-0.203571979458212,0.417816571568208,0.594623182202397
"PLIN3",0.0540738070435875,0.831248354510442,0.8995210446184
"PLIN5",0.0954243653710368,0.706435274967492,0.820471215798653
"PLK1",0.14631736023559,0.562360757543833,0.712937245785863
"PLK2",0.203571979458212,0.417816571568208,0.594623182202397
"PLK3",0.620258374911739,0.0060287152723868,0.0394923670750439
"PLK4",0.283092283934076,0.254989720732858,0.43708429913657
"PLLP",-0.505749136466495,0.032252333777345,0.111377834634443
"PLN",0.0827011166548985,0.744241978106311,0.844254816010872
"PLOD1",-0.588450253121394,0.0102010687105872,0.0545809475073485
"PLOD2",0.120870862803313,0.632825011384589,0.766214028866399
"PLOD3",0.00636162435806912,0.980013092131537,0.987633645246811
"PLP2",0.785660608221536,0.000111458532043902,0.00461401092254391
"PLPBP",0.0477121826855184,0.850877093167995,0.911361847373639
"PLPP1",0.0890627410129677,0.725263057271196,0.83234408858841
"PLPP2",-0.206752791637246,0.410420123418682,0.58827675489873
"PLPP3",-0.174944669846901,0.487477729896881,0.653783963890785
"PLPP4",0.388059085842216,0.111542938135418,0.255579491597783
"PLPP5",0.318081217903456,0.198323160050998,0.373248855414886
"PLPP6",-0.187667918563039,0.455841895497731,0.62717797292704
"PLPP7",-0.305357969187318,0.217869918264878,0.395980074177294
"PLPPR2",-0.0922435531920022,0.715829665482683,0.826300293215516
"PLPPR3",-0.0699778679387603,0.782613570424074,0.868067600153212
"PLPPR4",-0.32762365444056,0.184447580304517,0.357169049790847
"PLPPR5",-0.890627410129677,7.26805361597192e-07,0.000379258513555545
"PLRG1",-0.368974212768009,0.131862150497344,0.285665309976164
"PLS1",0.187667918563039,0.45584189549773,0.62717797292704
"PLS3",-0.133594111519451,0.59716613585191,0.740167977735187
"PLS3-AS1",-0.410324771095458,0.0907777271361468,0.222886521964172
"PLSCR1",0.39760152237932,0.102266774696692,0.240522817632631
"PLSCR2",0.229018476890488,0.360653398215666,0.543460463045705
"PLSCR3",0.00636162435806912,0.980013092131537,0.987633645246811
"PLSCR4",-0.203571979458212,0.417816571568208,0.594623182202397
"PLTP",0.0699778679387603,0.782613570424074,0.868067600153212
"PLVAP",0.298996344829249,0.228095681279389,0.406919411973819
"PLXDC1",0.0572546192226221,0.82146878176697,0.892885187395564
"PLXDC2",0.0986051775500713,0.697081085073464,0.812796709156869
"PLXNA1",0.028627309611311,0.910222171117746,0.948239751554786
"PLXNA2",-0.0827011166548985,0.74424197810631,0.844254816010872
"PLXNA3",0.0381697461484147,0.880473872651068,0.930695475281093
"PLXNA4",-0.0349889339693802,0.890374976756648,0.936617793851861
"PLXNB1",-0.149498172414624,0.553800044977954,0.707740467379986
"PLXNB2",-0.464398578139046,0.0521898885443222,0.153428213483375
"PLXNC1",0.477121826855184,0.0452667271687523,0.139921111929726
"PLXND1",0.0922435531920022,0.715829665482683,0.826300293215516
"PM20D2",0.454856141601942,0.057884840409022,0.164558924798637
"PMAIP1",0.556642131331048,0.0164247945862401,0.072455450912248
"PMEL",0.54391888261491,0.0196275832033862,0.0806956971469926
"PMEPA1",0.0159040608951728,0.950057491398571,0.970666219957866
"PMF1",0.416686395453527,0.0853983160433788,0.213970584890594
"PMFBP1",-0.499387512108426,0.0348573005566734,0.117090532396794
"PML",0.655247308881119,0.00316002087286121,0.0274704313406248
"PMM1",-0.305357969187318,0.217869918264878,0.395980074177294
"PMM2",-0.108147614087175,0.669271495354441,0.792534158338801
"PMP22",0.174944669846901,0.487477729896881,0.653783963890785
"PMPCA",-0.0127232487161382,0.960037505464503,0.976084894419096
"PMPCB",-0.0222656852532419,0.930120073215297,0.96029110339405
"PMS1",-0.311719593545387,0.207946288007384,0.38478601576133
"PMS2",-0.623439187090774,0.00570249187257121,0.0382267448753262
"PMVK",0.197210355100143,0.432819772267149,0.607387350621748
"PNCK",-0.276730659576007,0.266281116010187,0.448643746228736
"PNISR",-0.209933603816281,0.403094473684067,0.582068185164679
"PNKD",-0.489845075571322,0.0390647863739189,0.126405947945241
"PNKP",-0.10496680190814,0.678498032523199,0.799877377342599
"PNMA1",-0.388059085842216,0.111542938135418,0.255579491597783
"PNMA2",0.0127232487161382,0.960037505464503,0.976084894419096
"PNMA6A",-0.117690050624279,0.641865467758828,0.771787663585581
"PNMA8A",-0.680693806313396,0.00187484757739851,0.0203817722654797
"PNMA8B",-0.801564669116709,6.34896712234677e-05,0.00337516539059021
"PNMT",-0.652066496702085,0.00336206946223872,0.0283807898538663
"PNN",-0.171763857667866,0.495549988480279,0.660500149329533
"PNO1",0.448494517243873,0.0619321304782058,0.172358205649452
"PNOC",0.594811877479463,0.00922126630123424,0.0513186891628331
"PNP",0.588450253121394,0.0102010687105872,0.0545809475073485
"PNPLA2",0.426228831990631,0.0777703947153894,0.201477548577405
"PNPLA3",-0.531195633898771,0.0233026480561082,0.089774277890921
"PNPLA4",-0.451675329422907,0.0598829195873201,0.168452037522623
"PNPLA6",0.623439187090774,0.00570249187257123,0.0382267448753262
"PNPLA7",-0.407143958916424,0.0935577168136343,0.227069273769591
"PNPLA8",0.706140303745672,0.00105597765592529,0.0146528907903028
"PNPO",-0.324442842261525,0.188998593038335,0.362687806189601
"PNPT1",-0.11132842626621,0.660089809005101,0.785649509169397
"PNRC1",0.604354314016566,0.00789473085313485,0.0464799934937087
"PNRC2",0.308538781366352,0.21287043106092,0.390436386782626
"POC1A",0.260826598680834,0.295845253243969,0.480373036896059
"POC1B",-0.343527715335732,0.162792364365824,0.329254364852093
"POC1B-AS1",-0.604354314016566,0.00789473085313483,0.0464799934937087
"POC5",-0.423048019811596,0.0802551310356553,0.205127480446766
"PODN",0.353070151872836,0.150665808346054,0.312505472143714
"PODNL1",-0.0890627410129677,0.725263057271196,0.83234408858841
"PODXL",0.273549847396972,0.27204135028264,0.455484922296248
"PODXL2",-0.496206699929391,0.0362190339100176,0.120078117940435
"POFUT1",-0.438952080706769,0.0683939898385508,0.184715939050481
"POFUT2",-0.330804466619594,0.179970343304257,0.351658645780459
"POGK",0.241741725606627,0.333829175779601,0.518403847328194
"POGLUT1",0.298996344829249,0.228095681279389,0.406919411973819
"POGLUT2",-0.028627309611311,0.910222171117746,0.948239751554786
"POGLUT3",-0.270369035217938,0.27787792933734,0.461941772370063
"POGZ",-0.244922537785661,0.327309843688235,0.51208986038299
"POLA1",0.197210355100143,0.432819772267149,0.607387350621748
"POLA2",0.101785989729106,0.687768280824928,0.805585518369514
"POLB",0.480302639034218,0.04365053292155,0.136543053683769
"POLD1",0.429409644169666,0.0753426261257077,0.196859788305002
"POLD2",-0.403963146737389,0.0963987855063674,0.231920834482621
"POLD3",-0.563003755689117,0.0149867497852164,0.0683154624117372
"POLD4",0.225837664711454,0.367544688108924,0.550041027963158
"POLDIP2",-0.127232487161382,0.614892896787343,0.753892985246784
"POLDIP3",-0.14631736023559,0.562360757543834,0.712937245785863
"POLE",0.636162435806912,0.00453762966759015,0.0338003977004677
"POLE2",-0.168583045488832,0.503686118682587,0.667709055178301
"POLE3",0.340346903156698,0.166977936286666,0.334478785597363
"POLE4",0.0445313705064838,0.860723558575886,0.918435529408666
"POLG",0.798383856937674,7.13305827728779e-05,0.00362670288667537
"POLG2",0.200391167279177,0.425283301135369,0.601022206415312
"POLH",0.203571979458212,0.417816571568208,0.594623182202397
"POLH-AS1",0.473941014676149,0.0469279981708853,0.143269480481984
"POLI",-0.642524060164981,0.00403266513971035,0.0316062122748287
"POLK",-0.64888568452305,0.00357458670513719,0.0294598835312408
"POLL",-0.677512994134361,0.00200664248178759,0.021266549316604
"POLM",0.219476040353385,0.381547140675057,0.562756490065881
"POLN",-0.353070151872836,0.150665808346054,0.312505472143714
"POLQ",-0.0190848730742074,0.940084544711249,0.964751911659215
"POLR1A",0.289453908292145,0.244003604450245,0.424863669884431
"POLR1B",0.209933603816281,0.403094473684067,0.582068185164679
"POLR1C",-0.0477121826855184,0.850877093167995,0.911361847373639
"POLR1D",0.0159040608951728,0.950057491398571,0.970666219957866
"POLR1E",0.149498172414624,0.553800044977954,0.707740467379986
"POLR2A",0.477121826855184,0.0452667271687523,0.139921111929726
"POLR2B",0.629800811448843,0.00509300998070578,0.0359264656376431
"POLR2C",-0.0190848730742074,0.940084544711249,0.964751911659215
"POLR2D",0.0381697461484147,0.880473872651068,0.930695475281093
"POLR2E",0.235380101248557,0.347092469256987,0.530933932955088
"POLR2F",-0.079520304475864,0.753785040534463,0.850409852569291
"POLR2G",0.0922435531920022,0.715829665482683,0.826300293215516
"POLR2H",0.0318081217903456,0.900291538682441,0.942748253091155
"POLR2I",-0.206752791637246,0.410420123418682,0.58827675489873
"POLR2J",0.124051674982348,0.623833802161859,0.760295049973417
"POLR2J2",0.445313705064838,0.0640332186628436,0.176520880420622
"POLR2J3",-0.168583045488832,0.503686118682587,0.667709055178301
"POLR2K",0.14631736023559,0.562360757543833,0.712937245785863
"POLR2L",0.213114415995315,0.3958401164341,0.576716654575443
"POLR2M",-0.0540738070435875,0.831248354510442,0.8995210446184
"POLR3A",-0.68387461849243,0.00175029030113065,0.0196414863503792
"POLR3B",-0.213114415995315,0.3958401164341,0.576716654575443
"POLR3C",0.241741725606627,0.333829175779601,0.518403847328194
"POLR3D",-0.333985278798629,0.175566555832454,0.346123407794962
"POLR3E",0.601173501837532,0.00831857671844305,0.0480760879481222
"POLR3F",-0.461217765960011,0.0540390782118583,0.157117431358202
"POLR3G",-0.0667970557597257,0.792285273328889,0.874052780952406
"POLR3GL",0.14631736023559,0.562360757543833,0.712937245785863
"POLR3H",-0.407143958916424,0.0935577168136343,0.227069273769591
"POLR3K",0.159040608951728,0.5284700117571,0.687284833943172
"POLRMT",-0.155859796772693,0.536853795247363,0.694407952117415
"POM121",0.617077562732705,0.00636991665848191,0.0407185936238033
"POM121C",0.46757939031808,0.0503888180640494,0.149978966285205
"POMC",0.550280506972979,0.0179699311058889,0.0763991775082914
"POMGNT1",-0.39760152237932,0.102266774696692,0.240522817632631
"POMGNT2",-0.569365380047186,0.0136504850054704,0.0648479796774012
"POMK",-0.257645786501799,0.301986618416377,0.486836801347833
"POMP",0.330804466619594,0.179970343304257,0.351658645780459
"POMT1",0.0159040608951728,0.950057491398571,0.970666219957866
"POMT2",-0.248103349964696,0.32086571602578,0.505477578698276
"POMZP3",0.0636162435806912,0.801985917292482,0.879810719446341
"PON2",-0.50256832428746,0.0335353188992631,0.114138660908597
"PON3",-0.279911471755041,0.260597241698235,0.44279200562419
"POP1",0.184487106384004,0.463651480367725,0.634051393393906
"POP4",0.388059085842216,0.111542938135418,0.255579491597783
"POP5",-0.324442842261525,0.188998593038335,0.362687806189601
"POP7",0.00636162435806912,0.980013092131537,0.987633645246811
"POPDC2",-0.101785989729106,0.687768280824928,0.805585518369514
"POPDC3",-0.515291573003599,0.0286298439783275,0.102769945011994
"POR",0.165402233309797,0.511885358434621,0.674071906787096
"PORCN",0.0349889339693802,0.890374976756647,0.936617793851861
"POSTN",-0.394420710200285,0.105294978665795,0.245432482892212
"POT1",-0.642524060164981,0.00403266513971035,0.0316062122748287
"POT1-AS1",-0.715682740282776,0.000838601860906028,0.0129911221093013
"POTEI",-0.744310049894087,0.000396511486454179,0.00866860668676953
"POTEJ",-0.8651809126974,3.56431090822367e-06,0.000851526759026121
"POU2AF1",0.0159040608951728,0.950057491398571,0.970666219957866
"POU2F1",0.302177157008283,0.22294494364337,0.401304946214996
"POU2F2",0.368974212768009,0.131862150497344,0.285665309976164
"POU2F3",0,1,1
"POU3F1",0.569365380047186,0.0136504850054704,0.0648479796774012
"POU5F1",-0.28627309611311,0.249458524877215,0.430956010610759
"POU5F1B",-0.470760202497115,0.0486351080191324,0.146563154545803
"POU5F2",0.184487106384004,0.463651480367725,0.634051393393906
"POU6F1",-0.0858819288339331,0.734734237068355,0.838072088519813
"PP2D1",0.400782334558354,0.0993015892550991,0.23629559742462
"PPA1",-0.489845075571322,0.0390647863739189,0.126405947945241
"PPA2",-0.757033298610225,0.000275448700837608,0.00716781140276765
"PPAN",0.267188223038903,0.283790816044155,0.468199358627136
"PPARA",-0.741129237715052,0.000432925989333248,0.00914216128060595
"PPARD",0.330804466619594,0.179970343304257,0.351658645780459
"PPARG",-0.28627309611311,0.249458524877215,0.430956010610759
"PPARGC1A",0.728405988998914,0.000607933276267594,0.010899375167369
"PPARGC1B",0.21629522817435,0.388657522750104,0.569894995090721
"PPAT",0.314900405724421,0.203097275387943,0.379103442875603
"PPCDC",-0.664789745418223,0.00261276204300535,0.024658952189792
"PPCS",-0.365793400588974,0.135484366693722,0.291316363822361
"PPDPF",-0.219476040353385,0.381547140675057,0.562756490065881
"PPFIA1",0.238560913427592,0.340423472051444,0.524495495517334
"PPFIA2",0.213114415995315,0.3958401164341,0.576716654575443
"PPFIA3",-0.709321115924707,0.000978846233493016,0.0140852989578614
"PPFIA4",-0.493025887750357,0.0376212761921747,0.123223040240276
"PPFIBP1",0.0731586801177949,0.77297210731355,0.861711582387158
"PPFIBP2",0.384878273663182,0.114763914732844,0.26040206719734
"PPHLN1",0.0159040608951728,0.950057491398571,0.970666219957866
"PPIA",0.260826598680834,0.295845253243969,0.480373036896059
"PPIB",0.136774923698486,0.588382304195425,0.734098830295796
"PPIC",-0.11132842626621,0.660089809005101,0.785649509169397
"PPID",-0.248103349964696,0.32086571602578,0.505477578698276
"PPIE",0.0922435531920022,0.715829665482683,0.826300293215516
"PPIF",0.57890781658429,0.011825599479125,0.0596059512129053
"PPIG",0.314900405724421,0.203097275387943,0.379103442875603
"PPIH",0.0604354314016566,0.811714193149573,0.886315018500158
"PPIL1",-0.416686395453527,0.0853983160433789,0.213970584890594
"PPIL2",-0.438952080706769,0.0683939898385508,0.184715939050481
"PPIL3",-0.0986051775500713,0.697081085073463,0.812796709156869
"PPIL4",-0.295815532650214,0.233322285074124,0.413084606315607
"PPIL6",-0.349889339693802,0.154636720197917,0.318443402721413
"PPIP5K1",0.124051674982348,0.623833802161859,0.760295049973417
"PPIP5K2",-0.346708527514767,0.158678762915013,0.324108074767388
"PPL",-0.0349889339693802,0.890374976756648,0.936617793851861
"PPM1A",0.25128416214373,0.314497010100492,0.498932811687549
"PPM1B",0.419867207632562,0.0827975391290768,0.209626200637189
"PPM1D",0.39760152237932,0.102266774696692,0.240522817632631
"PPM1E",-0.610715938374635,0.00709928010412568,0.0436095493137262
"PPM1F",0.0699778679387603,0.782613570424074,0.868067600153212
"PPM1G",0.292634720471179,0.238624888514663,0.41921617031605
"PPM1H",-0.696597867208569,0.00131833477272791,0.0167679667789748
"PPM1K",0.0922435531920022,0.715829665482683,0.826300293215516
"PPM1K-DT",0.429409644169666,0.0753426261257077,0.196859788305002
"PPM1L",-0.365793400588974,0.135484366693722,0.291316363822361
"PPM1M",0.0159040608951728,0.950057491398571,0.970666219957866
"PPM1N",0.489845075571322,0.0390647863739189,0.126405947945241
"PPME1",-0.693417055029534,0.00141697022997858,0.0174624628279958
"PPOX",-0.340346903156698,0.166977936286666,0.334478785597363
"PPP1CA",0.442132892885804,0.0661869259213798,0.180674635750969
"PPP1CB",-0.101785989729106,0.687768280824928,0.805585518369514
"PPP1CC",0.0318081217903456,0.900291538682441,0.942748253091155
"PPP1R10",0.270369035217938,0.277877929337339,0.461941772370063
"PPP1R11",0.133594111519451,0.59716613585191,0.740167977735187
"PPP1R12A",0.528014821719737,0.0243004920465009,0.0923623647287839
"PPP1R12A-AS1",-0.25128416214373,0.314497010100493,0.498932811687549
"PPP1R12B",-0.101785989729106,0.687768280824928,0.805585518369514
"PPP1R12C",0.152678984593659,0.545297428559179,0.700940147212496
"PPP1R13B",-0.0381697461484147,0.880473872651068,0.930695475281093
"PPP1R13L",0.0858819288339331,0.734734237068356,0.838072088519813
"PPP1R14A",-0.213114415995315,0.3958401164341,0.576716654575443
"PPP1R14B",0.626619999269808,0.00539075178200044,0.0370642222903215
"PPP1R14B-AS1",0.572546192226221,0.013018892491538,0.0631023268674427
"PPP1R14C",0.200391167279177,0.425283301135369,0.601022206415312
"PPP1R15A",0.626619999269808,0.00539075178200044,0.0370642222903215
"PPP1R15B",0.588450253121394,0.0102010687105872,0.0545809475073485
"PPP1R16A",-0.279911471755041,0.260597241698235,0.44279200562419
"PPP1R16B",0.594811877479463,0.00922126630123424,0.0513186891628331
"PPP1R17",0.0636162435806912,0.801985917292482,0.879810719446341
"PPP1R18",0.57890781658429,0.011825599479125,0.0596059512129053
"PPP1R1A",-0.349889339693802,0.154636720197917,0.318443402721413
"PPP1R1B",-0.483483451213253,0.0420786529648235,0.132968543368842
"PPP1R1C",0.152678984593659,0.545297428559179,0.700940147212496
"PPP1R2",0.518472385182633,0.0274953462421001,0.100092752090068
"PPP1R21",-0.330804466619594,0.179970343304257,0.351658645780459
"PPP1R26",-0.451675329422907,0.0598829195873201,0.168452037522623
"PPP1R26-AS1",-0.133594111519451,0.59716613585191,0.740167977735187
"PPP1R2C",0.343527715335732,0.162792364365824,0.329254364852093
"PPP1R32",-0.21629522817435,0.388657522750105,0.569894995090721
"PPP1R35",0.178125482025935,0.479470083460463,0.647511563368353
"PPP1R36",-0.117690050624279,0.641865467758828,0.771787663585581
"PPP1R37",-0.563003755689117,0.0149867497852164,0.0683154624117372
"PPP1R3B",-0.276730659576007,0.266281116010187,0.448643746228736
"PPP1R3D",-0.4325904563487,0.0729711146315713,0.192720329252721
"PPP1R3E",-0.582088628763324,0.0112626478830826,0.0578267853116639
"PPP1R3F",-0.766575735147329,0.000206587734561571,0.00615079307600809
"PPP1R3G",0.0254464974322765,0.920165481639333,0.95443643539396
"PPP1R42",-0.219476040353385,0.381547140675057,0.562756490065881
"PPP1R7",0.197210355100143,0.432819772267149,0.607387350621748
"PPP1R8",-0.407143958916424,0.0935577168136343,0.227069273769591
"PPP1R9A",-0.18130629420497,0.471527767978293,0.640932554924703
"PPP1R9B",0.267188223038903,0.283790816044155,0.468199358627136
"PPP2CA",0.601173501837532,0.00831857671844305,0.0480760879481222
"PPP2CB",-0.597992689658497,0.00876056834578468,0.0496465589392867
"PPP2R1A",-0.276730659576007,0.266281116010187,0.448643746228736
"PPP2R1B",0.279911471755041,0.260597241698235,0.44279200562419
"PPP2R2A",0.658428121060154,0.00296804359653512,0.0266063908117971
"PPP2R2B",0.197210355100143,0.432819772267149,0.607387350621748
"PPP2R2C",-0.314900405724421,0.203097275387943,0.379103442875603
"PPP2R2D",0.601173501837532,0.00831857671844305,0.0480760879481222
"PPP2R3A",-0.0477121826855184,0.850877093167995,0.911361847373639
"PPP2R3B",-0.270369035217938,0.27787792933734,0.461941772370063
"PPP2R3C",0.512110760824564,0.0298003448293987,0.105614126474021
"PPP2R5A",0.836553603086089,1.51281052920551e-05,0.00165732154605614
"PPP2R5B",0.200391167279177,0.425283301135369,0.601022206415312
"PPP2R5C",0.604354314016566,0.00789473085313485,0.0464799934937087
"PPP2R5D",-0.642524060164981,0.00403266513971035,0.0316062122748287
"PPP2R5E",0.674332181955327,0.00214599619813779,0.022139936843327
"PPP3CA",0.680693806313396,0.00187484757739851,0.0203817722654797
"PPP3CB",-0.563003755689117,0.0149867497852164,0.0683154624117372
"PPP3CB-AS1",-0.820649542190916,3.01510076815527e-05,0.00226463761862693
"PPP3CC",0.776118171684433,0.000152861245421368,0.00543205311014392
"PPP3R1",0.591631065300428,0.00970124022274902,0.0530371911709099
"PPP4C",0.257645786501799,0.301986618416377,0.486836801347833
"PPP4R1",0.254464974322765,0.308203920349177,0.493210841465889
"PPP4R2",-0.46757939031808,0.0503888180640493,0.149978966285205
"PPP4R3A",0.521653197361668,0.0263961116441007,0.0973240047956254
"PPP4R3B",0.0763394922968294,0.763362171846459,0.85585822150534
"PPP4R4",0.213114415995315,0.3958401164341,0.576716654575443
"PPP5C",-0.496206699929391,0.0362190339100176,0.120078117940435
"PPP5D1",-0.868361724876435,2.97554625688469e-06,0.000776343509575876
"PPP6C",0.566184567868152,0.0143062223119229,0.0667007012045897
"PPP6R1",0.617077562732705,0.00636991665848191,0.0407185936238033
"PPP6R2",0.419867207632562,0.0827975391290768,0.209626200637189
"PPP6R3",0.559822943510082,0.0156927204091197,0.070241750111159
"PPRC1",0.483483451213253,0.0420786529648235,0.132968543368842
"PPT1",0.152678984593659,0.545297428559179,0.700940147212496
"PPT2",-0.174944669846901,0.487477729896881,0.653783963890785
"PPTC7",0.734767613356983,0.00051421889330003,0.010075539955777
"PPWD1",-0.359431776230905,0.142935587138887,0.301197636278108
"PQBP1",0.0190848730742074,0.940084544711248,0.964751911659215
"PRADC1",0.333985278798629,0.175566555832454,0.346123407794962
"PRAF2",-0.120870862803313,0.632825011384589,0.766214028866399
"PRAG1",0.639343247985946,0.00427906969835298,0.0326470461903201
"PRAM1",-0.200391167279177,0.42528330113537,0.601022206415312
"PRAME",-0.375335837126078,0.124821919652973,0.275592233025143
"PRB1",0.337166090977663,0.171235873948978,0.340497006070426
"PRB3",-0.00318081217903456,0.990005838297366,0.9918064855049
"PRC1",0.0190848730742074,0.940084544711248,0.964751911659215
"PRC1-AS1",0.0763394922968294,0.763362171846459,0.85585822150534
"PRCC",0.225837664711454,0.367544688108924,0.550041027963158
"PRCD",0.0540738070435875,0.831248354510442,0.8995210446184
"PRCP",-0.0731586801177949,0.772972107313549,0.861711582387158
"PRDM1",0.0604354314016566,0.811714193149573,0.886315018500158
"PRDM10",0.524834009540702,0.0253314041671609,0.0948803198395605
"PRDM11",-0.531195633898771,0.0233026480561082,0.089774277890921
"PRDM15",0.130413299340417,0.60600333431951,0.747105204937924
"PRDM2",0.798383856937674,7.13305827728779e-05,0.00362670288667537
"PRDM4",0.324442842261525,0.188998593038335,0.362687806189601
"PRDM5",-0.496206699929391,0.0362190339100176,0.120078117940435
"PRDM6",-0.356250964051871,0.146765583697146,0.306693514504237
"PRDM8",0.664789745418223,0.00261276204300535,0.024658952189792
"PRDX1",0.187667918563039,0.45584189549773,0.62717797292704
"PRDX2",-0.28627309611311,0.249458524877215,0.430956010610759
"PRDX3",-0.14631736023559,0.562360757543834,0.712937245785863
"PRDX4",0.165402233309797,0.511885358434621,0.674071906787096
"PRDX5",0.219476040353385,0.381547140675057,0.562756490065881
"PRDX6",-0.0763394922968294,0.763362171846459,0.85585822150534
"PREB",-0.314900405724421,0.203097275387943,0.379103442875603
"PRELID1",0.477121826855184,0.0452667271687523,0.139921111929726
"PRELID2",-0.445313705064838,0.0640332186628439,0.176520880420622
"PRELID3A",-0.184487106384004,0.463651480367726,0.634051393393906
"PRELID3B",-0.0190848730742074,0.940084544711249,0.964751911659215
"PRELP",-0.403963146737389,0.0963987855063674,0.231920834482621
"PREP",-0.11132842626621,0.660089809005101,0.785649509169397
"PREPL",-0.814287917832847,3.90048514998536e-05,0.00263070476323332
"PREX1",0.394420710200285,0.105294978665795,0.245432482892212
"PREX2",0.241741725606627,0.333829175779601,0.518403847328194
"PRF1",0.50892994864553,0.0310075924320169,0.108439074133063
"PRG2",0.604354314016566,0.00789473085313485,0.0464799934937087
"PRG4",-0.168583045488832,0.503686118682587,0.667709055178301
"PRH1",-0.4325904563487,0.0729711146315713,0.192720329252721
"PRICKLE1",-0.563003755689117,0.0149867497852164,0.0683154624117372
"PRICKLE2",-0.737948425536018,0.000472106734672491,0.00959160291170166
"PRICKLE2-AS3",-0.333985278798629,0.175566555832454,0.346123407794962
"PRICKLE2-DT",-0.238684105232047,0.340166684820728,0.524495495517334
"PRICKLE3",-0.079520304475864,0.753785040534463,0.850409852569291
"PRICKLE4",-0.480302639034218,0.04365053292155,0.136543053683769
"PRIM1",-0.108147614087175,0.669271495354441,0.792534158338801
"PRIM2",0.0159040608951728,0.950057491398571,0.970666219957866
"PRIMA1",-0.197210355100143,0.432819772267149,0.607387350621748
"PRIMPOL",-0.518472385182633,0.0274953462421001,0.100092752090068
"PRKAA1",0.130413299340417,0.60600333431951,0.747105204937924
"PRKAA2",-0.512110760824564,0.0298003448293987,0.105614126474021
"PRKAB1",0.505749136466495,0.032252333777345,0.111377834634443
"PRKAB2",-0.410324771095458,0.0907777271361468,0.222886521964172
"PRKACA",-0.0922435531920022,0.715829665482683,0.826300293215516
"PRKACB",-0.00318081217903456,0.990005838297366,0.9918064855049
"PRKAG1",-0.413505583274493,0.0880581514289032,0.218290421888201
"PRKAG2",-0.451675329422907,0.0598829195873201,0.168452037522623
"PRKAG2-AS1",-0.674332181955327,0.0021459961981378,0.022139936843327
"PRKAR1A",0.36261258840994,0.139175344457912,0.296233137103471
"PRKAR1B",0.225837664711454,0.367544688108924,0.550041027963158
"PRKAR2A",0.54391888261491,0.0196275832033862,0.0806956971469926
"PRKAR2B",0.372155024947044,0.128308178494489,0.280108209993088
"PRKCA",0.187667918563039,0.45584189549773,0.62717797292704
"PRKCA-AS1",0.330804466619594,0.179970343304257,0.351658645780459
"PRKCB",0.512110760824564,0.0298003448293987,0.105614126474021
"PRKCD",0.298996344829249,0.228095681279389,0.406919411973819
"PRKCE",0.0763394922968294,0.763362171846459,0.85585822150534
"PRKCG",0.311719593545387,0.207946288007384,0.38478601576133
"PRKCH",0.658428121060154,0.00296804359653512,0.0266063908117971
"PRKCI",0.219476040353385,0.381547140675057,0.562756490065881
"PRKCQ",-0.050892994864553,0.841051573716376,0.905435238352898
"PRKCQ-AS1",-0.337166090977663,0.171235873948978,0.340497006070426
"PRKCSH",0.0127232487161382,0.960037505464503,0.976084894419096
"PRKCZ",0.0763394922968294,0.763362171846459,0.85585822150534
"PRKD1",-0.410324771095458,0.0907777271361468,0.222886521964172
"PRKD2",0.64888568452305,0.00357458670513719,0.0294598835312408
"PRKD3",0.257645786501799,0.301986618416377,0.486836801347833
"PRKDC",0.0190848730742074,0.940084544711248,0.964751911659215
"PRKG1",0.0222656852532419,0.930120073215297,0.96029110339405
"PRKG1-AS1",0.079520304475864,0.753785040534462,0.850409852569291
"PRKG2",-0.00636162435806912,0.980013092131537,0.987633645246811
