"mode","iteration","rho","mae","pairwise_concordance","mode_label"
"permuted",145,-0.423048019811596,2.86701761396643,0.333333333333333,"Permuted LH labels"
"permuted",146,-0.0922435531920022,2.61714791445009,0.46031746031746,"Permuted LH labels"
"permuted",147,-0.0763394922968294,2.40096571585807,0.468253968253968,"Permuted LH labels"
"permuted",148,-0.264007410859868,2.6379467630604,0.388888888888889,"Permuted LH labels"
"permuted",149,-0.528014821719737,2.51622697645801,0.253968253968254,"Permuted LH labels"
"permuted",150,-0.378516649305113,2.70810954778753,0.341269841269841,"Permuted LH labels"
"permuted",151,-0.305357969187318,3.22786856614174,0.365079365079365,"Permuted LH labels"
"permuted",152,-0.298996344829249,2.73400572830755,0.380952380952381,"Permuted LH labels"
"permuted",153,-0.117690050624279,2.9598285850423,0.452380952380952,"Permuted LH labels"
"permuted",154,-0.372155024947044,2.68694133159322,0.341269841269841,"Permuted LH labels"
"permuted",155,0.174944669846901,2.24374514701323,0.579365079365079,"Permuted LH labels"
"permuted",156,-0.168583045488832,2.36427649581739,0.436507936507937,"Permuted LH labels"
"permuted",157,-0.445313705064838,2.7656660858826,0.293650793650794,"Permuted LH labels"
"permuted",158,0.349889339693802,2.14714326599374,0.666666666666667,"Permuted LH labels"
"permuted",159,-0.645704872344016,2.7465241545311,0.23015873015873,"Permuted LH labels"
"permuted",160,0.00954243653710368,2.62396972775324,0.515873015873016,"Permuted LH labels"
"permuted",161,-0.311719593545387,2.82436012760403,0.349206349206349,"Permuted LH labels"
"permuted",162,0.0381697461484147,2.35955848596838,0.5,"Permuted LH labels"
"permuted",163,0.171763857667866,2.40320422401417,0.579365079365079,"Permuted LH labels"
"permuted",164,-0.384878273663182,2.45560235636463,0.341269841269841,"Permuted LH labels"
"permuted",165,0.184487106384004,2.23038783755304,0.587301587301587,"Permuted LH labels"
"permuted",166,-0.254464974322765,2.69184027711931,0.404761904761905,"Permuted LH labels"
"permuted",167,-0.0159040608951728,2.28289551406435,0.476190476190476,"Permuted LH labels"
"permuted",168,0.0636162435806912,2.43953192587438,0.507936507936508,"Permuted LH labels"
"permuted",169,-0.270369035217938,2.59195666222553,0.396825396825397,"Permuted LH labels"
"permuted",170,0.330804466619594,1.9858632684005,0.634920634920635,"Permuted LH labels"
"permuted",171,-0.712501928103741,2.8461122512539,0.198412698412698,"Permuted LH labels"
"permuted",172,-0.0604354314016566,2.58575389990959,0.468253968253968,"Permuted LH labels"
"permuted",173,0.101785989729106,2.11960137910508,0.547619047619048,"Permuted LH labels"
"permuted",174,-0.0922435531920022,2.78595724556357,0.468253968253968,"Permuted LH labels"
"permuted",175,-0.264007410859868,2.41512772428324,0.388888888888889,"Permuted LH labels"
"permuted",176,0.159040608951728,2.48420886518338,0.563492063492063,"Permuted LH labels"
"permuted",177,-0.213114415995315,2.61557340519591,0.428571428571429,"Permuted LH labels"
"permuted",178,-0.400782334558354,3.03144543073752,0.333333333333333,"Permuted LH labels"
"permuted",179,0.270369035217938,2.23222378548594,0.595238095238095,"Permuted LH labels"
"permuted",180,0.248103349964696,2.00400815331784,0.603174603174603,"Permuted LH labels"
"permuted",181,0.0827011166548985,2.56868488551863,0.53968253968254,"Permuted LH labels"
"permuted",182,-0.203571979458212,2.42752885060955,0.404761904761905,"Permuted LH labels"
"permuted",183,-0.563003755689117,3.0094976566551,0.26984126984127,"Permuted LH labels"
"permuted",184,0.108147614087175,2.21446632453575,0.563492063492063,"Permuted LH labels"
"permuted",185,-0.0890627410129677,2.47455672120239,0.468253968253968,"Permuted LH labels"
"permuted",186,-0.314900405724421,2.72751957170092,0.365079365079365,"Permuted LH labels"
"permuted",187,-0.162221421130763,2.50967373716067,0.404761904761905,"Permuted LH labels"
"permuted",188,-0.0318081217903456,2.66492124144141,0.492063492063492,"Permuted LH labels"
"permuted",189,-0.318081217903456,2.40032401412124,0.373015873015873,"Permuted LH labels"
"permuted",190,-0.0986051775500713,2.68194289716442,0.476190476190476,"Permuted LH labels"
"permuted",191,-0.292634720471179,2.5055391021947,0.373015873015873,"Permuted LH labels"
"permuted",192,-0.403963146737389,2.6664056571386,0.333333333333333,"Permuted LH labels"
"permuted",193,-0.445313705064838,2.8201878571103,0.301587301587302,"Permuted LH labels"
"permuted",194,-0.372155024947044,2.66062836447055,0.341269841269841,"Permuted LH labels"
"permuted",195,-0.0922435531920022,2.54947973498259,0.46031746031746,"Permuted LH labels"
"permuted",196,0.257645786501799,2.07756522661961,0.595238095238095,"Permuted LH labels"
"permuted",197,-0.0858819288339331,2.78858750030252,0.452380952380952,"Permuted LH labels"
"permuted",198,0.235380101248557,2.15790532108671,0.595238095238095,"Permuted LH labels"
"permuted",199,-0.330804466619594,2.68219551765516,0.341269841269841,"Permuted LH labels"
"permuted",200,0.642524060164981,1.81833070691594,0.777777777777778,"Permuted LH labels"
"permuted",201,0.10496680190814,2.36506832026315,0.547619047619048,"Permuted LH labels"
"permuted",202,-0.11132842626621,2.58519801884653,0.452380952380952,"Permuted LH labels"
"permuted",203,-0.0445313705064838,2.75897024782868,0.492063492063492,"Permuted LH labels"
"permuted",204,0.10496680190814,2.15403185967904,0.555555555555556,"Permuted LH labels"
"permuted",205,-0.136774923698486,2.68646230527269,0.428571428571429,"Permuted LH labels"
"permuted",206,-0.149498172414624,2.48599833126702,0.428571428571429,"Permuted LH labels"
"permuted",207,-0.39760152237932,2.93282300629239,0.341269841269841,"Permuted LH labels"
"permuted",208,-0.174944669846901,2.53310442800139,0.420634920634921,"Permuted LH labels"
"permuted",209,-0.00636162435806912,2.16860966169545,0.5,"Permuted LH labels"
"permuted",210,-0.264007410859868,2.64877086364208,0.404761904761905,"Permuted LH labels"
"permuted",211,-0.480302639034218,2.85493345357872,0.26984126984127,"Permuted LH labels"
"permuted",212,-0.276730659576007,2.61339325941526,0.388888888888889,"Permuted LH labels"
"permuted",213,-0.264007410859868,2.78471107416727,0.380952380952381,"Permuted LH labels"
"permuted",214,0.194029542921108,2.25147072981143,0.587301587301587,"Permuted LH labels"
"permuted",215,-0.162221421130763,2.75645494951046,0.444444444444444,"Permuted LH labels"
"permuted",216,0.197210355100143,2.00539143700646,0.579365079365079,"Permuted LH labels"
"permuted",217,-0.569365380047186,3.10637276373314,0.261904761904762,"Permuted LH labels"
"permuted",218,-0.368974212768009,2.86773260352876,0.357142857142857,"Permuted LH labels"
"permuted",219,0.21629522817435,2.30934269966883,0.579365079365079,"Permuted LH labels"
"permuted",220,0.591631065300428,1.79788660787106,0.753968253968254,"Permuted LH labels"
"permuted",221,0.0604354314016566,2.38054581143908,0.515873015873016,"Permuted LH labels"
"permuted",222,0.505749136466495,1.82983990386947,0.706349206349206,"Permuted LH labels"
"permuted",223,-0.524834009540702,3.13160332146638,0.277777777777778,"Permuted LH labels"
"permuted",224,-0.388059085842216,2.88675067334347,0.325396825396825,"Permuted LH labels"
"permuted",225,-0.155859796772693,2.33834432386226,0.452380952380952,"Permuted LH labels"
"permuted",226,0.267188223038903,2.27764555133574,0.619047619047619,"Permuted LH labels"
"permuted",227,-0.235380101248557,2.29403868534826,0.412698412698413,"Permuted LH labels"
"permuted",228,-0.00636162435806912,2.50192302029427,0.492063492063492,"Permuted LH labels"
"permuted",229,-0.0763394922968294,2.61319301607994,0.468253968253968,"Permuted LH labels"
"permuted",230,0.289453908292145,2.27828812173623,0.626984126984127,"Permuted LH labels"
"permuted",231,-0.0445313705064838,2.26600700810604,0.5,"Permuted LH labels"
"permuted",232,-0.241741725606627,2.6068628004564,0.388888888888889,"Permuted LH labels"
"permuted",233,-0.159040608951728,2.59697415461376,0.452380952380952,"Permuted LH labels"
"permuted",234,-0.32762365444056,2.59176663594179,0.357142857142857,"Permuted LH labels"
"permuted",235,-0.14631736023559,2.54858978123996,0.444444444444444,"Permuted LH labels"
"permuted",236,-0.0604354314016566,2.39117829509741,0.468253968253968,"Permuted LH labels"
"permuted",237,-0.0827011166548985,2.47990042320653,0.468253968253968,"Permuted LH labels"
"permuted",238,-0.0477121826855184,2.51113495227822,0.484126984126984,"Permuted LH labels"
"permuted",239,-0.159040608951728,2.43570022073064,0.428571428571429,"Permuted LH labels"
"permuted",240,0.130413299340417,2.53594283407239,0.563492063492063,"Permuted LH labels"
"permuted",241,0.295815532650214,2.22685204891785,0.611111111111111,"Permuted LH labels"
"permuted",242,0.28627309611311,2.50561259617489,0.619047619047619,"Permuted LH labels"
"permuted",243,-0.00954243653710368,2.40938949285009,0.507936507936508,"Permuted LH labels"
"permuted",244,-0.152678984593659,2.5657127939461,0.444444444444444,"Permuted LH labels"
"permuted",245,0.244922537785661,2.49882813370945,0.603174603174603,"Permuted LH labels"
"permuted",246,-0.213114415995315,2.46332277494552,0.404761904761905,"Permuted LH labels"
"permuted",247,-0.0763394922968294,2.52756256296253,0.46031746031746,"Permuted LH labels"
"permuted",248,-0.108147614087175,2.46988585385388,0.444444444444444,"Permuted LH labels"
"permuted",249,-0.194029542921108,2.53694675378885,0.420634920634921,"Permuted LH labels"
"permuted",250,0.222656852532419,2.16547579851961,0.579365079365079,"Permuted LH labels"
